id,text,LN1,LN2,LN3,LN4,LN5,LN6,LN7,LN8,LN9,LN10,LN11,LN12,LN13,LN14,LN15,LN16,LN17,LN18,LN19,LN20,LN21
106,上述第一、二、三、四项款限于本判决发生法律效力后十日内履行（如银行汇款，可将履行款汇至以下账户，开户银行：中国农业银行余姚市支行，户名：余姚市人民法院执行款专户，账号：39×××42，汇款时一律注明本案案号）；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,五、被告宁波鑫思盛园林机械有限公司、毛朝来、郑丽萍对上述第一、三项款项承担连带清偿责任，其在承担担保责任后有权向被告宁波尔鸿工艺制品有限公司追偿。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,如果未按本判决指定的期间履行给付金钱义务，应当依照《中华人民共和国民事诉讼法》第二百五十三条及相关司法解释之规定，加倍支付迟延履行期间的债务利息（加倍部分债务利息＝债务人尚未清偿的生效法律文书确定的除一般债务利息之外的金钱债务×日万分之一点七五×迟延履行期间）。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,本案案件受理费178421元，由被告宁波尔鸿工艺制品有限公司负担，被告宁波鑫思盛园林机械有限公司、毛朝来、郑丽萍对其中128199元共同负担。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,限于本判决发生法律效力后七日内交纳，银行汇款请直接汇入我院账号（账号户名：余姚市财政局非税资金专户，账号：39×××90，开户银行：中国农业银行余姚市支行），并注明案号。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,上诉人芙蓉公司不服原审判决，向本院提起上诉称：一、,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,1996年7月，X弓公司的法定代表人张力平向芙蓉公司谎称，X弓公司接到加工贸易业务，因购原材料急需资金周转，请芙蓉公司为X弓公司担保，芙蓉公司据此为X弓公司涉案贷款提供了担保。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,因X弓公司未能归还贷款，1998年宝安路支行将X弓公司诉至深圳市中级人民法院，张力平避而不见并将法定代表人改为张诚栋离开深圳。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,在案件审理过程中，因张力平有贷款诈骗嫌疑，芙蓉公司向深圳市公安局递交了《关于请求对诈骗犯罪嫌疑人张力平立案侦查的报告》。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,1999年8月30日，深圳市中级人民法院向芙蓉公司送达（1998）深中法经调初字第443-1号《通知书》，被告知该案移送公安局侦查。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,2004年6月15日，建行深圳分行在前述诉讼尚未审结的情况下，与信达深圳公司签订债权转让协议，约定将前述涉案债权转让给信达深圳公司。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2006年4月22日，信达深圳公司在前述诉讼尚未审结、未申请变更诉讼主体的情况下将债权转让给鑫利盛公司，当日在报刊登了公告，鑫利盛公司上述受让债权的诉讼时效因此中断至2008年4月22日，其至2011年9月19日提起本案诉讼前，未以任何方式主张债权。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,二、宝安路支行的诉讼时效中断的效力不及于鑫利盛公司。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,自2004年6月15日信达深圳公司受让本案债权之日起，宝安路支行在诉霖源公司和芙蓉公司的案件中仅为表征债权人，信达深圳公司为实际债权人。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,自2006年4月22日鑫利盛公司受让本案债权之日起，宝安路支行在其诉霖源公司和芙蓉公司案中仍为表征债权人，信达深圳公司不再为债权人，鑫利盛公司为实际债权人。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,《民法通则》规定，“向人民法院请求保护民事权利的诉讼时效期间为二年”。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,没有证据证明，2006年4月22日起至2008年4月22日的两年内，鑫利盛公司作为权利人向债务人主张债权，直至2011年9月16日，鑫利盛公司提起本案诉讼。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,实际债权人为债的主体，债权请求权为诉讼时效的客体。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,从宝安路支行起诉到撤诉，鑫利盛公司没有依据《最高人民法院关于金融资产管理公司收购、处置银行不良资产有关问题的补充通知》规定申请变更诉讼主体，也未以其它方式向债务人主张债权。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,宝安路支行的诉讼造成的诉讼时效中断的效力只及于宝安路支行，并不及于鑫利盛公司。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,三、公安机关侦查造成诉讼时效中断的效力不及于鑫利盛公司。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,《最高人民法院关于审理民事案件适用诉讼时效制度若干问题的规定》第十五条的规定，是针对权利人向公安机关、人民检察院、人民法院报案或者控告请求保护其民事权利的情形，鑫利盛公司并未向公安机关、人民检察院、人民法院报案或者控告请求保护其民事权利。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,涉案公安机关的侦查，是芙蓉公司报案请求的后果，该后果造成的诉讼时效中断的效力只及于芙蓉公司，并不及于鑫利盛公司。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,宝安路支行与霖源公司、芙蓉公司之间的借款合同纠纷以撤诉终结，鑫利盛公司始终未参与该案，更未申请变更诉讼主体，该案原债权人宝安路支行的诉讼行为并不代表鑫利盛公司，上述诉讼行为造成诉讼时效中断的效力只及于宝安路支行，不及于鑫利盛公司。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,债权主张可通过函告、公告、直接上门通知等方式，没有证据证明2006年4月22日起的两年内，鑫利盛公司以任何方式向芙蓉公司主张过本案债权。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,直至2011年9月16日，鑫利盛公司才提起本案诉讼。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,原审以鑫利盛公司因“一事二诉”的限制无法在原案未审理终结前起诉为由，认定本案未超过诉讼时效是错误的。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,四、改变贷款用途未经保证人同意，保证人不承担责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134,本案借款合同约定贷款用途为购原材料，贷款到霖源公司后又转到深圳莉欧时装设计有限公司，并未用于购买原材料，霖源公司改变贷款用途未经芙蓉公司同意，芙蓉公司不再承担保证责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,五、原审未查清霖源公司已偿还了部分利息的事实。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,原案庭审笔录证明，借款人偿还了部分利息，原审对此未予审查事实不清，判决不当。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,综上，请求二审法院判令：1、撤销原审判决第四项及连带负担案件受理费，驳回鑫利盛公司对芙蓉公司的诉讼请求；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,2、鑫利盛公司承担本案受理费。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,被上诉人鑫利盛公司辩称：一、原债权人宝安路支行对霖源公司、芙蓉公司提起诉讼造成诉讼时效中断的效力及于鑫利盛公司。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,二、公安机关刑事侦查造成案件诉讼时效中断的效力及于鑫利盛公司。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,三、本案并无证据证明霖源公司改变了贷款用途。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,四、霖源公司、芙蓉公司并未举证证明支付利息以及具体数额，芙蓉公司称霖源公司已经归还部分利息没有事实依据。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,本院认为：本案为金融不良债权追偿纠纷，芙蓉公司上诉主张霖源公司未经其同意改变了贷款用途以及已向宝安路支行偿还了部分利息，但未提交证据证明，本院对此不予采信。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,本案的争议焦点主要是鑫利盛公司提起本案诉讼是否已经超过法律规定的二年的诉讼时效。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,宝安路支行于1998年7月10日向本院起诉霖源公司和芙蓉公司请求其连带偿还涉案债务，该案诉讼期间因涉嫌诈骗，本院根据深圳市公安局的要求于1999年8月30日将全案移送深圳市公安局进行刑事侦查，深圳市公安局于2010年12月29日以没有证据证明张力平涉嫌贷款诈骗为由撤销刑事案件并将案件退回本院审理。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,宝安路支行起诉的上述案件因涉及刑事侦查而构成时效中断，直至深圳市公安局撤销刑事案件并将案件退回本院之日即2010年12月29日诉讼时效重新起算。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,该案后因宝安路支行撤诉而于2012年8月28日审结。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,鑫利盛公司于2006年4月22日通过债权转让的方式取得了该案债权，其取得债权人身份后即享有原权利人的相关实体和诉讼权利，包括主张诉讼时效中断的权利。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,由于宝安路支行起诉的案件诉讼时效中断后于2010年12月29日重新起算，鑫利盛公司受让涉案债权后处于刑事案件侦查期间，在刑事诉讼程序尚未终结的情况下，其无法通过正常的民事诉讼程序行使权利，也无法依照相关司法解释的规定向人民法院申请变更诉讼主体，故宝安路支行起诉的案件诉讼时效中断的效力及于鑫利盛公司，鑫利盛公司也应于2010年12月29日重新起算诉讼时效，鑫利盛公司于2011年9月19日提起本案诉讼，并未超过法律规定的二年的诉讼时效。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,综上所述，芙蓉公司的上诉请求不能成立，本院不予支持。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,原审判决认定事实清楚，适用法律正确，处理恰当，本院予以维持。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,依照《中华人民共和国民事诉讼法》第一百七十条第一款第（一）项、第一百七十五条之规定，判决如下：,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,驳回上诉，维持原判。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,二审案件受理费31026元，由上诉人深圳芙蓉企业发展公司负担。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,综上所述，为了依法维护原告的合法权益，请求判决：一、被告偿还借款本金人民币1，000，000.00元给原告；,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,二、本案诉讼费用由被告承担。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,经审理查明：1996年7月19日，恩平市金沙煤矿与恩平市沙湖信用合作社签订《农村信用合作社抵押担保借款合同》，向恩平市沙湖信用合作社贷款1，630，000.00元用于购买材料，利率按月息12.81‰计算，还款期限至1997年7月19日。,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,恩平市沙湖信用合作社于同年7月23日只将贷款1，000，000.00元支付给恩平市金沙煤矿，余下的贷款没有发放。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
159,贷款期限届满后，恩平市金沙煤矿未依约偿还贷款本息，经恩平市沙湖信用合作社多次催收仍未清偿。,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,中国人民银行广东省分行于1998年12月4日作出粤银发（1998）626号《关于成立关闭恩平市20家城乡信用合作社清算组的通知》，于1998年12月7日对恩平市沙湖农村信用合作社等20家城乡信用合作社，依法成立清算组并实施关闭清算。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,经广东省人民政府金融工作办公室于2010年9月29日作出的粤金函（2010）591号《关于整体拍卖恩平市20家城乡信用社资产及债权的批复》以及江门市金融服务办公室于2010年10月9日作出的江金融办函（2010）126号《关于整体拍卖恩平市20家城乡信用社资产及债权的复函》的批准，同意清算组依照合法程序，对恩平市20家城乡信用社资产及债权评估后委托符合资质的交易平台，公开处置整体资产包。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,2011年4月29日，关闭恩平市20家城乡信用社清算组（以下简称清算组）通过南方联合产权交易中心以公开挂牌转让的方式将恩平市20家城乡信用社资产及债权的整体资产包以总金额146，000，000.00元转让给广东粤财资产管理有限公司（以下简称粤财公司）。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,粤财公司与广东华友拍卖行有限公司于同日签订了《广东华友拍卖行有限公司成交确认书》。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,2011年5月5日，清算组与粤财公司签订《资产转让合同》，将恩平市20家城乡信用社资产及债权的整体资产包转让给粤财公司。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2011年5月10日，清算组收取了粤财公司的资产包转让款。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,后双方经协商，同意就资产包项下各户债权签署单独的转让协议，并于2011年5月12日签订了《单项债权转让协议》，其中第一条：“转让方（清算组）自愿将其对借款人恩平市金沙煤矿所享有的全部债权转让给受让方（粤财公司），截止2010年6月30日，全部债权的欠款本金余额合计人民币88，725，000.00元、利息余额合计人民币43，111，797.30元。,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,具体债权清单详见附表”。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,同日，清算组和粤财公司向恩平市金沙煤矿发出《债权转让暨催收通知》，告知：“自2011年5月12日起，粤财公司已成为上述债权及相应从权利、附属权益的合法所有权人，各借款人就欠款所应承担的全部义务所指向的权利人已变更为粤财公司。,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,请借款人于收到本通知之日起十五日内主动向粤财公司履行全部合同及法定义务”。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,恩平市金沙煤矿在《债权转让暨催收通知》借款人一栏盖章，并愿意继续履行原借款合同项下的还款义务。,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
171,粤财公司于2011年10月27日委托江门市恩平拍卖行以公开竞价拍卖的方式将包括恩平市金沙煤矿在内等3户企业的债权资产包的权益以16，100，000.00元转让给吴炳森。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,双方于同日签订了《拍卖成交确认书》。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,吴炳森于2011年11月23日将转让款支付给粤财公司。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2011年12月13日，粤财公司与吴炳森签订《债权转让合同》，双方于2011年12月14日通过广州市广州公证处以“公证书”的方式联合向恩平市金沙煤矿发出《债权转让暨催收通知》，告知：“粤财公司已将其债权及相应的从权利、附属权益以公开拍卖的方式转让给吴炳森。,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
